class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,6.24,x,d,n,t,p,y,7.22,1.452,y,f,f,d,u
e,8.57,x,h,n,t,p,y,7.16,1.787,n,t,p,d,u
e,7.82,x,h,n,f,p,y,7.26,1.32,n,f,f,d,u
p,16.92,s,d,n,f,d,y,5.17,3.318,n,f,f,d,a
p,14.39,f,d,n,f,d,y,5.45,3.363,n,f,f,d,a
p,19.49,f,s,n,f,p,y,4.4,2.576,n,f,f,d,a
e,5.82,f,y,n,f,s,y,4.67,0.797,w,f,f,d,a
e,7.23,f,g,n,f,s,y,8.83,1.187,n,f,f,d,a
p,7.51,s,t,n,f,x,y,5.27,1.566,y,f,f,d,a
p,5.02,s,d,n,t,d,y,5.94,0.781,e,f,f,d,u
p,7.45,s,d,n,t,d,y,7.09,1.022,n,f,f,d,a
e,19.37,p,t,n,f,p,y,17.92,8.033,n,f,f,d,u
e,16.62,p,t,n,f,p,y,12.63,6.206,n,f,f,d,a
e,7.86,x,d,n,t,p,y,6.84,1.251,e,f,f,d,u
e,8.78,x,h,n,t,p,y,8.01,1.792,n,t,p,d,a
e,7.17,x,t,n,f,p,y,6.69,1.131,n,f,f,h,u
e,8.27,x,h,n,f,p,y,5.88,1.176,n,f,f,g,a
e,8.24,x,h,n,f,p,y,7.13,1.254,n,f,f,h,a
e,7.66,x,h,n,f,p,y,8.19,1.25,n,f,f,d,a
e,10.1,x,t,n,f,p,y,8.17,1.212,n,f,f,g,u
p,16.13,f,k,n,f,d,y,6.13,3.839,k,f,f,d,u
p,24.19,x,d,n,f,p,y,5.63,4.537,n,f,f,d,a
p,6.06,x,t,n,f,x,y,5.28,1.382,y,f,f,d,a
p,7.81,f,d,n,t,d,y,6.74,0.976,e,f,f,d,u
p,10.31,x,h,n,f,s,y,7.27,1.765,n,f,f,d,u
p,8.4,x,y,n,f,a,y,10.65,1.278,y,t,f,d,a
e,13.27,x,h,n,t,p,y,8.97,2.366,n,f,f,d,a
e,10.96,x,h,n,t,p,y,7.74,2.251,n,f,f,d,u
e,10.03,x,h,n,t,p,y,8.01,2.229,n,f,f,d,u
e,8.05,x,d,n,t,p,y,7.5,1.687,y,f,f,d,a
e,11.03,x,d,n,t,p,y,7.56,1.731,y,f,f,d,u
e,6.96,x,h,n,f,p,y,7.43,1.25,n,f,f,g,u
p,16.14,f,k,n,f,d,y,6.49,3.722,k,f,f,d,a
p,15.68,f,s,n,f,d,y,6.16,3.383,k,f,f,d,a
e,5.98,f,t,n,f,s,y,7.8,1.139,o,f,f,d,a
p,8.19,s,t,n,f,x,y,4.67,1.434,y,f,f,d,a
p,7.45,x,t,n,f,x,y,6.66,1.631,y,f,f,d,a
p,6.81,f,d,n,t,d,y,4.78,0.764,e,f,f,d,a
p,2.88,s,w,n,t,d,y,2.84,0.547,n,f,f,d,u
p,2.5,s,w,n,t,d,y,2.62,0.407,n,f,f,d,a
p,6.46,b,d,n,f,a,y,6.1,0.717,y,t,f,d,u
p,5.75,f,k,n,f,d,y,4.96,0.597,y,t,f,d,a
p,5.73,b,d,n,f,a,y,5.21,0.647,y,t,f,d,u
p,6.88,f,d,n,f,a,y,6.28,0.777,y,t,f,d,a
e,17.26,x,t,n,f,p,y,12.85,6.208,n,f,f,d,a
e,6.75,x,d,n,t,p,y,6.72,1.29,y,f,f,d,a
e,8.01,x,t,n,t,p,y,6.81,1.632,n,t,p,d,a
e,7.7,x,t,n,t,p,y,6.78,1.62,n,t,p,d,u
e,7.85,x,s,n,t,p,y,7.28,1.674,n,t,p,d,u
e,8.36,x,h,n,f,p,y,6.59,1.217,n,f,f,h,u
e,9.68,x,t,n,f,p,y,8.24,1.32,n,f,f,d,a
e,8.39,x,t,n,f,p,y,7.63,1.387,n,f,f,h,u
e,8.95,x,h,n,f,p,y,8.44,1.332,n,f,f,h,a
p,14.15,s,s,n,f,d,y,6.08,3.358,k,f,f,d,a
p,6.45,f,t,n,f,d,y,6.38,1.14,n,f,f,d,w
p,7.76,x,t,n,f,x,y,7.29,1.8,y,f,f,d,a
p,1.34,c,h,n,f,p,y,6.55,0.269,y,f,f,g,a
p,2.16,f,t,n,f,p,y,8.49,0.309,y,f,f,g,a
e,17.24,x,w,n,f,p,y,15.31,6.439,n,f,f,d,a
e,12.09,x,h,n,t,p,y,8.52,2.244,n,f,f,d,a
e,10.51,x,t,n,t,p,y,8.39,2.189,n,f,f,d,u
e,11.06,x,h,n,t,p,y,7.67,2.209,n,f,f,d,a
e,8.21,x,d,n,t,p,y,6.72,1.35,e,f,f,d,u
e,3.5,x,d,n,t,p,y,5.1,1.243,y,f,f,d,a
e,7.3,x,d,n,t,p,y,7.48,1.377,y,f,f,d,a
e,2.82,x,k,n,f,p,y,4.26,0.892,y,f,f,d,a
e,10.67,x,t,n,t,p,y,9.24,1.916,n,t,p,d,u
e,6.89,x,t,n,f,p,y,6.62,1.248,n,f,f,g,u
e,6.38,x,t,n,f,p,y,7.46,1.316,n,f,f,g,u
p,17.84,s,d,n,f,d,y,6.23,3.64,n,f,f,d,u
p,4.07,f,d,n,f,x,y,4.87,0.311,n,f,f,l,a
e,3.37,f,t,n,f,a,y,4.31,0.492,o,f,f,d,w
e,7.48,f,g,n,f,s,y,9.36,1.323,o,f,f,d,a
e,6.93,f,t,n,f,s,y,9.01,1.208,o,f,f,d,a
p,8.51,x,t,n,f,x,y,6.42,1.736,y,f,f,d,a
p,1.57,c,h,n,f,p,y,6.54,0.264,y,f,f,g,a
p,11.04,x,y,n,f,a,y,12.24,1.236,y,t,f,d,u
p,5.37,x,d,n,f,a,y,6.11,0.663,y,t,f,d,u
e,16.08,x,t,n,f,p,y,18.61,7.799,n,f,f,d,u
e,11.6,x,h,n,t,p,y,9.09,2.275,n,f,f,d,a
e,8.43,x,t,n,f,p,y,6.28,1.167,n,f,f,g,u
e,6.56,x,h,n,f,p,y,6.85,1.166,n,f,f,g,a
e,7.01,x,h,n,f,p,y,6.01,1.151,n,f,f,d,a
p,17.85,s,d,n,f,d,y,6.52,3.557,k,f,f,d,a
p,12.31,s,s,n,f,d,y,4.9,2.875,n,f,f,d,u
p,17.88,s,k,n,f,d,y,6.78,4.197,n,f,f,d,a
p,7.14,o,t,n,f,p,y,1.72,1.523,y,f,f,d,a
p,22.7,x,s,n,f,p,y,4.9,4.218,n,f,f,d,w
p,4.39,f,l,n,f,x,y,6.06,0.494,n,f,f,d,u
p,3.85,f,d,n,f,x,y,4.64,0.332,n,f,f,d,a
e,3.06,x,t,n,f,a,y,5.61,0.535,n,f,f,d,s
e,5.22,x,h,n,f,a,y,6.79,0.504,n,f,f,d,a
e,7.79,f,s,n,f,s,y,9.83,1.284,n,f,f,d,a
p,8.45,x,y,n,f,a,y,13.61,1.183,y,t,f,d,a
p,5.86,f,d,n,f,a,y,5.41,0.637,n,t,f,d,u
e,9.95,x,t,n,t,p,y,8.05,2.252,n,f,f,d,u
e,10.69,x,t,n,t,p,y,9.68,2.209,n,f,f,d,a
e,12.79,x,h,n,t,p,y,9.89,2.397,n,f,f,d,a
e,6.68,x,d,n,t,p,y,5.32,1.155,y,f,f,d,u
e,6.38,x,d,n,t,p,y,6.86,1.402,y,f,f,d,a
p,18.84,x,s,n,t,p,y,10.79,3.589,y,f,f,d,a
e,3.63,x,k,n,f,p,y,4.64,1.022,n,f,f,d,a
e,7.74,x,t,n,t,p,y,5.39,1.527,n,t,p,d,a
e,9.1,x,t,n,t,p,y,8.87,1.862,n,t,p,d,a
e,9.64,x,t,n,f,p,y,7.83,1.293,n,f,f,g,u
p,16.22,s,d,n,f,d,y,5.52,3.053,k,f,f,d,a
p,15.41,f,k,n,f,d,y,5.27,3.441,k,f,f,d,a
p,2.95,f,d,n,f,x,y,4.94,0.345,n,f,f,d,u
e,3.62,f,h,n,f,a,y,5.05,0.526,o,f,f,d,w
e,4.61,f,h,n,f,a,y,5.06,0.567,o,f,f,d,w
p,1.8,c,t,n,f,p,y,7.01,0.265,y,f,f,g,a
e,18.08,x,t,n,f,p,y,16.61,7.14,n,f,f,d,a
e,12.5,x,t,n,t,p,y,8.44,2.259,n,f,f,d,a
e,10.45,x,t,n,t,p,y,9.96,2.356,n,f,f,d,a
e,12.51,x,t,n,t,p,y,9.01,2.247,n,f,f,d,a
e,3.45,x,d,n,f,p,y,4.09,1.01,n,f,f,d,a
e,7.53,x,t,n,f,p,y,7.42,1.278,n,f,f,h,a
p,17.84,f,k,n,f,d,y,6.23,3.754,k,f,f,d,u
p,12.19,s,s,n,f,d,y,5.17,2.436,k,f,f,d,a
p,7.9,o,e,n,f,p,y,1.52,1.404,n,f,f,d,w
e,5.75,f,y,n,f,s,y,5.15,0.821,w,f,f,d,u
e,8.9,f,t,n,f,s,y,9.37,1.21,n,f,f,d,a
e,14.09,s,s,n,f,a,y,6.86,2.273,w,f,f,d,a
e,17.19,x,t,n,f,a,y,6.77,2.158,w,f,f,d,w
p,7.63,s,d,n,t,d,y,6.39,0.85,n,f,f,d,a
p,12.56,x,h,n,f,s,y,7.87,1.856,n,f,f,d,u
p,7.53,x,d,n,f,a,y,6.36,0.759,n,t,f,d,a
e,18.82,p,t,n,f,p,y,15.12,7.2,n,f,f,d,a
e,19.22,p,w,n,f,p,y,16.64,7.059,n,f,f,d,a
e,11.2,x,h,n,t,p,y,8.44,2.298,n,f,f,d,a
p,11.34,x,e,n,t,p,y,9.27,2.834,y,f,f,d,a
p,11.18,x,k,n,t,p,y,9.05,2.792,y,f,f,d,a
p,14.52,x,e,n,t,p,y,8.06,2.726,y,f,f,d,u
e,8.37,x,t,n,f,p,y,7.85,1.314,n,f,f,g,a
e,6.18,x,h,n,f,p,y,6.36,1.163,n,f,f,h,u
e,6.46,x,h,n,f,p,y,7.32,1.172,n,f,f,h,u
e,8.06,x,t,n,f,p,y,6.58,1.275,n,f,f,g,u
p,17.9,f,s,n,f,d,y,6.19,3.848,k,f,f,d,a
p,7.36,f,d,n,f,d,y,4.66,1.988,n,f,f,d,u
p,18.98,f,s,n,f,p,y,5.26,4.794,n,f,f,d,a
p,3.97,f,l,n,f,x,y,5.97,0.498,y,f,f,l,a
p,3.57,f,d,n,f,x,y,4.34,0.294,n,f,f,d,u
p,7.36,x,t,n,f,x,y,4.82,1.304,y,f,f,d,a
p,5.57,s,t,n,f,x,y,6.14,1.534,y,f,f,d,a
p,7.64,s,d,n,t,d,y,5.94,1.005,n,f,f,d,u
p,6.67,b,k,n,f,d,y,5.85,0.707,n,t,f,d,u
p,6.97,f,d,n,f,a,y,6.12,0.68,y,t,f,d,a
e,21.33,x,t,n,f,p,y,15.49,6.972,n,f,f,d,a
e,20.93,x,w,n,f,p,y,20.07,7.002,n,f,f,d,a
p,13.16,x,s,n,t,p,y,8.7,2.798,y,f,f,d,u
p,15.21,f,k,n,f,d,y,6.03,3.525,k,f,f,d,u
p,15.08,f,d,n,f,d,y,5.77,3.094,n,f,f,d,u
p,19.08,f,k,n,f,d,y,6.74,3.756,n,f,f,d,u
p,10.5,o,k,n,f,p,y,1.72,1.392,n,f,f,d,w
p,7.09,f,t,n,f,d,y,5.67,0.995,n,f,f,l,a
p,2.92,f,d,n,f,x,y,3.85,0.234,n,f,f,d,u
p,6.79,f,t,n,f,x,y,5.59,1.517,y,f,f,d,a
p,9.45,x,h,n,f,s,y,7.95,1.747,n,f,f,d,a
p,1.62,c,h,n,f,p,y,7.33,0.274,y,f,f,g,a
p,6.0,b,d,n,f,a,y,5.25,0.662,n,t,f,d,u
e,19.92,x,w,n,f,p,y,14.85,5.169,n,f,f,d,u
e,10.79,x,h,n,t,p,y,7.21,2.211,n,f,f,d,u
e,8.43,x,h,n,t,p,y,9.55,2.299,n,f,f,d,a
e,10.06,x,t,n,t,p,y,7.99,2.238,n,f,f,d,a
e,7.36,x,d,n,t,p,y,6.78,1.369,y,f,f,d,a
e,6.04,x,d,n,t,p,y,7.56,1.62,y,f,f,d,a
e,6.41,x,d,n,t,p,y,7.35,1.471,y,f,f,d,a
p,14.8,x,h,n,t,p,y,8.96,3.009,y,f,f,d,a
e,9.73,x,h,n,t,p,y,8.7,1.776,n,t,p,d,u
e,6.74,x,h,n,f,p,y,5.34,1.152,n,f,f,d,a
e,7.34,x,h,n,f,p,y,6.83,1.109,n,f,f,h,u
p,4.2,f,l,n,f,x,y,5.9,0.534,n,f,f,d,u
p,3.91,f,d,n,f,x,y,4.57,0.299,n,f,f,l,a
e,8.69,f,t,n,f,s,y,8.91,1.352,o,f,f,d,a
p,6.2,x,t,n,f,x,y,6.03,1.4,y,f,f,d,a
p,7.74,x,t,n,f,x,y,5.84,1.69,y,f,f,d,a
p,2.0,c,t,n,f,p,y,6.82,0.324,y,f,f,g,u
e,10.13,x,h,n,t,p,y,6.66,2.038,n,f,f,d,u
e,11.13,x,h,n,t,p,y,8.39,2.222,n,f,f,d,u
e,11.9,x,t,n,t,p,y,9.38,2.275,n,f,f,d,u
e,7.69,x,d,n,t,p,y,7.45,1.642,y,f,f,d,a
e,4.57,x,d,n,t,p,y,6.74,1.405,y,f,f,d,a
p,11.73,x,h,n,t,p,y,9.84,2.914,y,f,f,d,a
e,3.06,x,k,n,f,p,y,4.16,0.976,y,f,f,d,a
e,9.75,x,t,n,t,p,y,6.48,1.567,n,t,p,d,a
e,11.12,x,h,n,t,p,y,7.96,1.822,n,t,p,d,a
p,14.58,f,s,n,f,d,y,6.03,2.934,k,f,f,d,a
p,15.58,s,k,n,f,d,y,6.21,3.567,n,f,f,d,a
p,18.7,s,d,n,f,d,y,6.33,4.297,n,f,f,d,a
p,29.69,f,g,n,f,p,y,6.58,4.602,n,f,f,d,w
p,2.15,c,t,n,f,p,y,7.75,0.319,y,f,f,g,a
p,8.54,x,y,n,f,a,y,10.34,1.19,y,t,f,d,u
e,20.41,x,w,n,f,p,y,14.4,6.783,n,f,f,d,a
e,11.21,x,h,n,t,p,y,9.02,2.284,n,f,f,d,u
e,9.65,x,h,n,t,p,y,6.65,2.209,n,f,f,d,a
e,12.63,x,t,n,t,p,y,9.26,2.267,n,f,f,d,u
e,10.39,x,t,n,t,p,y,9.16,2.224,n,f,f,d,a
e,6.65,x,d,n,t,p,y,6.5,1.503,y,f,f,d,u
e,6.72,x,d,n,t,p,y,7.51,1.558,y,f,f,d,a
e,5.82,x,d,n,t,p,y,7.55,1.521,y,f,f,d,a
e,8.43,x,t,n,t,p,y,7.44,1.74,n,t,p,d,a
e,4.92,x,t,n,f,p,y,6.31,1.104,n,f,f,d,a
e,6.4,x,h,n,f,p,y,7.2,1.311,n,f,f,h,u
p,6.61,f,t,n,f,d,y,6.54,1.049,n,f,f,l,a
p,6.28,x,t,n,f,d,y,5.78,1.081,n,f,f,d,w
p,5.19,s,d,n,t,d,y,5.41,0.727,e,f,f,d,u
p,6.85,x,d,n,f,d,y,5.99,0.728,y,t,f,d,u
p,4.94,b,k,n,f,d,y,4.57,0.626,y,t,f,d,a
p,6.4,f,k,n,f,d,y,6.67,0.692,n,t,f,d,u
e,19.54,p,w,n,f,p,y,17.88,6.563,n,f,f,d,u
e,11.9,x,h,n,t,p,y,8.87,2.265,n,f,f,d,a
p,13.36,x,s,n,t,p,y,7.61,2.535,y,f,f,d,u
e,5.96,x,t,n,f,p,y,6.43,1.121,n,f,f,d,a
e,9.14,x,h,n,f,p,y,8.06,1.339,n,f,f,d,a
e,8.64,x,h,n,f,p,y,7.61,1.342,n,f,f,d,a
e,9.46,x,h,n,f,p,y,7.82,1.359,n,f,f,h,a
e,8.61,x,t,n,f,p,y,6.53,1.212,n,f,f,h,a
p,18.67,f,d,n,f,d,y,6.58,3.866,k,f,f,d,u
p,5.75,x,t,n,f,d,y,5.63,1.039,n,f,f,l,a
p,7.95,x,y,n,f,a,y,9.74,1.266,y,t,f,d,a
p,6.92,b,d,n,f,a,y,5.42,0.697,y,t,f,d,a
p,6.11,f,d,n,f,a,y,5.0,0.603,y,t,f,d,u
p,4.87,b,d,n,f,d,y,4.85,0.526,y,t,f,d,u
e,8.95,x,h,n,t,p,y,6.5,2.197,n,f,f,d,u
e,7.36,x,h,n,t,p,y,7.15,2.125,n,f,f,d,a
p,14.84,x,k,n,t,p,y,10.2,3.571,y,f,f,d,u
e,2.95,x,k,n,f,p,y,4.21,0.959,y,f,f,d,a
e,6.32,x,t,n,f,p,y,6.29,1.216,n,f,f,g,u
e,7.73,x,t,n,f,p,y,7.74,1.372,n,f,f,g,a
p,6.05,o,k,n,f,p,y,1.53,1.697,y,f,f,d,a
p,3.2,f,d,n,f,x,y,4.44,0.258,n,f,f,l,u
e,4.81,x,h,n,f,a,y,7.41,0.545,n,f,f,d,s
e,9.77,f,s,n,f,s,y,9.66,1.351,n,f,f,d,a
e,6.64,f,h,n,f,s,y,8.31,1.228,n,f,f,d,a
p,7.72,s,d,n,t,d,y,5.82,0.924,e,f,f,d,a
p,11.8,x,s,n,f,s,y,6.13,1.744,n,f,f,d,a
e,13.79,x,t,n,f,p,y,18.13,7.075,n,f,f,d,u
e,19.73,p,w,n,f,p,y,19.64,7.363,n,f,f,d,a
e,13.57,x,t,n,t,p,y,8.05,2.182,n,f,f,d,u
e,13.46,x,t,n,t,p,y,7.78,2.314,n,f,f,d,u
e,10.47,x,t,n,t,p,y,8.4,2.25,n,f,f,d,a
p,11.43,x,s,n,t,p,y,8.52,2.908,y,f,f,d,u
e,8.74,x,h,n,t,p,y,7.31,1.715,n,t,p,d,u
e,8.84,x,t,n,t,p,y,6.59,1.694,n,t,p,d,a
e,9.31,x,t,n,t,p,y,7.84,1.79,n,t,p,d,a
e,8.01,x,t,n,f,p,y,8.33,1.215,n,f,f,g,u
e,8.78,x,t,n,f,p,y,8.09,1.321,n,f,f,h,u
p,17.77,f,s,n,f,d,y,6.41,3.744,k,f,f,d,a
p,14.96,s,k,n,f,d,y,5.77,3.371,n,f,f,d,a
p,11.6,s,d,n,f,d,y,5.98,3.524,n,f,f,d,a
p,9.05,o,e,n,f,p,y,1.47,1.599,y,f,f,d,w
p,19.5,x,d,n,f,p,y,4.37,4.092,n,f,f,d,w
p,12.63,x,d,n,f,p,y,3.55,3.086,n,f,f,d,w
p,5.71,f,t,n,f,d,y,5.22,0.962,n,f,f,l,w
e,7.63,f,t,n,f,s,y,9.46,1.306,o,f,f,d,a
e,6.51,f,t,n,f,s,y,9.0,1.205,n,f,f,d,a
p,7.71,s,t,n,f,x,y,7.04,1.72,y,f,f,d,a
e,15.85,s,t,n,f,a,y,7.34,2.321,w,f,f,d,w
e,22.56,p,t,n,f,p,y,16.4,5.929,n,f,f,d,u
e,21.72,p,t,n,f,p,y,12.84,6.825,n,f,f,d,a
e,9.6,x,t,n,t,p,y,7.33,2.201,n,f,f,d,u
e,10.48,x,t,n,t,p,y,8.36,2.278,n,f,f,d,u
e,9.54,x,h,n,t,p,y,7.41,2.224,n,f,f,d,u
e,7.56,x,d,n,t,p,y,6.08,1.225,y,f,f,d,a
e,3.56,x,d,n,f,p,y,5.03,1.023,n,f,f,d,a
e,9.4,x,t,n,t,p,y,8.5,1.835,n,t,p,d,u
e,7.98,x,h,n,f,p,y,7.1,1.305,n,f,f,g,u
e,7.95,x,t,n,f,p,y,6.48,1.214,n,f,f,d,a
e,9.35,x,t,n,f,p,y,5.87,1.292,n,f,f,d,u
e,7.07,x,t,n,f,p,y,6.4,1.153,n,f,f,d,u
p,13.86,f,s,n,f,d,y,5.23,2.906,k,f,f,d,a
p,8.94,o,k,n,f,p,y,1.62,1.705,n,f,f,d,a
p,27.07,x,g,n,f,p,y,6.64,5.256,n,f,f,d,a
e,3.41,x,h,n,f,a,y,3.7,0.344,n,f,f,d,w
p,5.6,f,t,n,f,x,y,4.96,1.434,y,f,f,d,a
p,3.37,s,w,n,t,d,y,3.72,0.604,n,f,f,d,a
p,1.84,c,h,n,f,p,y,7.41,0.267,y,f,f,g,u
p,5.85,x,k,n,f,a,y,4.37,0.649,y,t,f,d,u
p,6.37,x,d,n,f,a,y,5.54,0.66,y,t,f,d,a
p,7.39,x,d,n,f,a,y,5.85,0.702,n,t,f,d,a
e,17.94,p,w,n,f,p,y,17.57,7.362,n,f,f,d,a
e,9.82,x,t,n,t,p,y,8.29,2.161,n,f,f,d,u
e,6.94,x,d,n,t,p,y,7.2,1.647,y,f,f,d,a
e,6.8,x,d,n,t,p,y,7.84,1.536,y,f,f,d,a
p,17.38,x,h,n,t,p,y,10.08,3.618,y,f,f,d,a
p,14.85,x,e,n,t,p,y,7.62,2.399,y,f,f,d,a
e,2.74,x,k,n,f,p,y,3.99,0.988,n,f,f,d,a
e,3.24,x,d,n,f,p,y,5.07,0.954,n,f,f,d,a
e,2.53,x,d,n,f,p,y,4.85,1.071,y,f,f,d,a
e,10.22,x,h,n,f,p,y,7.25,1.307,n,f,f,g,u
e,6.66,x,t,n,f,p,y,7.61,1.32,n,f,f,d,u
p,15.63,f,s,n,f,d,y,5.36,2.896,n,f,f,d,u
e,4.14,f,h,n,f,a,y,7.25,0.493,n,f,f,d,a
e,4.25,f,y,n,f,s,y,4.63,0.822,w,f,f,d,a
e,4.5,f,y,n,f,s,y,3.95,0.688,w,f,f,d,a
e,20.03,x,t,n,f,a,y,8.03,2.516,w,f,f,d,u
p,1.81,f,t,n,f,p,y,7.28,0.314,y,f,f,g,u
p,9.05,x,y,n,f,a,y,10.78,1.124,n,t,f,d,a
e,14.95,p,w,n,f,p,y,20.44,7.281,n,f,f,d,u
e,10.51,x,h,n,t,p,y,8.77,2.132,n,f,f,d,u
e,9.0,x,d,n,t,p,y,8.08,1.878,y,f,f,d,a
e,9.57,x,d,n,t,p,y,7.51,1.536,y,f,f,d,u
p,13.97,x,k,n,t,p,y,8.44,2.865,y,f,f,d,u
p,17.79,s,k,n,f,d,y,6.39,3.642,n,f,f,d,u
p,14.01,s,s,n,f,d,y,5.68,3.637,k,f,f,d,a
p,3.65,f,l,n,f,x,y,6.52,0.513,n,f,f,d,a
p,3.32,f,d,n,f,x,y,3.9,0.269,n,f,f,d,a
p,7.95,f,t,n,f,x,y,5.5,1.429,y,f,f,d,a
p,2.74,f,w,n,t,d,y,3.67,0.544,n,f,f,d,u
p,14.69,x,s,n,f,s,y,7.05,1.666,n,f,f,d,u
p,7.36,x,d,n,f,a,y,6.16,0.658,y,t,f,d,a
e,25.43,p,t,n,f,p,y,14.24,6.593,n,f,f,d,u
e,23.28,p,w,n,f,p,y,15.46,6.882,n,f,f,d,u
e,10.98,x,h,n,t,p,y,8.9,2.293,n,f,f,d,a
e,14.02,x,t,n,t,p,y,10.44,2.403,n,f,f,d,a
e,10.91,x,h,n,t,p,y,8.04,2.221,n,f,f,d,u
e,8.99,x,d,n,t,p,y,7.51,1.617,y,f,f,d,u
e,6.37,x,d,n,t,p,y,6.81,1.553,y,f,f,d,u
e,9.01,x,d,n,t,p,y,8.33,1.617,y,f,f,d,a
e,9.79,x,h,n,t,p,y,7.15,1.77,n,t,p,d,u
p,19.38,x,s,n,f,p,y,6.07,2.943,n,f,f,d,a
p,5.1,f,l,n,f,x,y,6.86,0.506,y,f,f,d,a
p,2.68,f,d,n,f,x,y,4.34,0.262,n,f,f,l,u
p,3.08,f,w,n,t,d,y,3.44,0.562,n,f,f,d,a
p,3.17,s,w,n,t,d,y,3.28,0.538,n,f,f,d,a
p,8.63,x,y,n,f,a,y,13.97,1.207,y,t,f,d,u
e,18.09,p,t,n,f,p,y,16.15,6.791,n,f,f,d,u
e,15.06,x,t,n,f,p,y,15.86,6.43,n,f,f,d,a
e,10.16,x,h,n,t,p,y,8.59,2.115,n,f,f,d,u
e,6.09,x,d,n,t,p,y,6.43,1.42,y,f,f,d,a
e,5.06,x,d,n,t,p,y,5.82,1.343,y,f,f,d,u
e,5.79,x,d,n,t,p,y,7.22,1.406,y,f,f,d,a
e,3.27,x,k,n,f,p,y,4.63,1.04,y,f,f,d,a
e,3.31,x,d,n,f,p,y,4.43,0.966,y,f,f,d,a
e,9.8,x,s,n,t,p,y,7.71,1.772,n,t,p,d,u
e,7.97,x,s,n,t,p,y,5.95,1.663,n,t,p,d,u
e,8.76,x,t,n,t,p,y,7.75,1.776,n,t,p,d,u
e,7.34,x,t,n,f,p,y,6.54,1.368,n,f,f,g,a
e,5.34,x,t,n,f,p,y,5.2,1.131,n,f,f,d,u
e,9.06,x,h,n,f,p,y,6.46,1.246,n,f,f,h,u
e,8.16,x,t,n,f,p,y,5.29,1.257,n,f,f,d,u
p,6.0,x,t,n,f,d,y,5.11,0.948,n,f,f,l,a
p,4.04,f,l,n,f,x,y,4.94,0.417,y,f,f,d,a
p,5.03,f,l,n,f,x,y,6.35,0.504,n,f,f,l,a
e,3.56,f,t,n,f,a,y,5.92,0.535,o,f,f,d,w
e,6.51,f,h,n,f,s,y,7.56,1.06,o,f,f,d,a
e,17.66,s,t,n,f,a,y,7.41,2.48,w,f,f,d,w
p,7.5,s,d,n,t,d,y,5.09,0.779,e,f,f,d,a
p,3.05,s,w,n,t,d,y,4.03,0.643,n,f,f,d,u
p,7.45,x,k,n,f,d,y,6.1,0.673,y,t,f,d,u
p,5.96,b,d,n,f,d,y,6.21,0.663,y,t,f,d,a
p,6.73,b,d,n,f,a,y,6.03,0.669,y,t,f,d,a
e,7.63,x,d,n,t,p,y,6.24,1.378,y,f,f,d,u
e,5.3,x,d,n,t,p,y,5.9,1.418,y,f,f,d,u
p,8.94,x,e,n,t,p,y,7.91,2.455,y,f,f,d,u
e,8.39,x,s,n,t,p,y,7.31,1.661,n,t,p,d,a
e,8.84,x,h,n,t,p,y,8.34,1.8,n,t,p,d,a
e,8.86,x,t,n,f,p,y,6.54,1.234,n,f,f,g,u
e,6.18,x,t,n,f,p,y,5.85,1.116,n,f,f,d,a
e,9.65,x,h,n,f,p,y,8.57,1.36,n,f,f,d,u
p,17.0,s,s,n,f,d,y,5.71,2.99,k,f,f,d,u
p,13.27,f,d,n,f,d,y,5.88,3.533,k,f,f,d,u
p,17.3,s,k,n,f,d,y,7.04,4.24,k,f,f,d,a
p,6.86,f,t,n,f,d,y,6.08,1.06,n,f,f,d,a
e,5.55,x,h,n,f,a,y,5.64,0.537,n,f,f,d,w
e,14.36,x,t,n,f,a,y,5.45,1.759,w,f,f,d,u
p,6.61,f,d,n,t,d,y,5.88,0.937,e,f,f,d,a
p,2.34,f,w,n,t,d,y,2.92,0.536,n,f,f,d,a
p,8.89,x,y,n,f,a,y,10.47,1.228,y,t,f,d,a
p,5.95,x,d,n,f,a,y,5.14,0.622,y,t,f,d,u
e,7.16,x,h,n,f,p,y,6.65,1.173,n,f,f,d,a
e,8.16,x,t,n,f,p,y,7.54,1.342,n,f,f,h,u
e,7.77,x,h,n,f,p,y,6.96,1.273,n,f,f,g,u
e,5.72,x,h,n,f,p,y,7.71,1.328,n,f,f,g,u
e,8.55,x,h,n,f,p,y,7.21,1.216,n,f,f,h,a
p,16.62,f,k,n,f,d,y,6.25,3.987,n,f,f,d,u
p,20.55,f,s,n,f,p,y,6.23,4.638,n,f,f,d,a
e,5.41,f,y,n,f,s,y,4.46,0.871,w,f,f,d,a
e,7.61,f,t,n,f,s,y,8.41,1.236,o,f,f,d,a
e,18.27,x,s,n,f,a,y,7.74,2.723,w,f,f,d,u
p,14.33,x,s,n,f,s,y,7.34,1.758,n,f,f,d,u
p,2.1,f,t,n,f,p,y,7.02,0.29,y,f,f,g,a
p,5.94,b,k,n,f,d,y,4.51,0.585,n,t,f,d,a
e,15.95,p,t,n,f,p,y,13.45,6.852,n,f,f,d,a
e,10.42,x,t,n,t,p,y,8.71,2.289,n,f,f,d,u
e,8.19,x,d,n,t,p,y,6.21,1.242,y,f,f,d,u
